z_re,z_im,w_re,w_im
-2.4915254237288136,-0.15254237288135553,1.7420071385268558,-5.885058969343605
-2.4915254237288136,-0.05084745762711851,1.7732233766446566,-5.7787285679204015
-2.4915254237288136,0.05084745762711895,1.8119876800538846,-5.6696583056341865
-2.4915254237288136,0.15254237288135597,1.8577595147102262,-5.560573311096621
-2.4915254237288136,0.25423728813559343,1.9097272640439216,-5.453893063613563
-2.4915254237288136,0.3559322033898309,1.966974626503517,-5.3515054645054585
-2.4915254237288136,0.4576271186440679,2.028612965208059,-5.254706108474278
-2.4915254237288136,0.5593220338983054,2.0938596355168277,-5.1642538388466495
-2.4915254237288136,0.6610169491525424,2.162068003617405,-5.08048034857781
-2.4915254237288136,0.7627118644067798,2.2327253513054046,-5.003407822723523
-2.4915254237288136,0.8644067796610173,2.305434356391019,-4.932850876050217
-2.4915254237288136,0.9661016949152543,2.3798890968384994,-4.868495381158269
-2.4915254237288136,1.0677966101694913,1.3517228758704158,2.3810122300711853
-2.4915254237288136,1.1694915254237293,1.1775068951256176,-1.6729482400634819
-2.4915254237288136,1.2711864406779663,1.2559492335226465,-1.6247778622749829
-2.4915254237288136,1.3728813559322033,1.335417186462568,-1.5811667729137668
-2.4915254237288136,1.4745762711864412,1.415788136988037,-1.5417239508957885
-2.4915254237288136,1.5762711864406782,1.4969473899485597,-1.506087261577858
-2.4915254237288136,1.6779661016949152,1.5787850469611873,-1.473927012581276
-2.4915254237288136,1.7796610169491531,1.6611943942604852,-1.4449472882895211
-2.4915254237288136,1.8813559322033901,1.7440713162443138,-1.4188856622046562
-2.4915254237288136,1.9830508474576272,1.4176504941826074,-6.26233783449904
-2.4915254237288136,2.084745762711865,1.5011612444313212,-6.241450916761603
-2.4915254237288136,2.186440677966102,1.5848449336460655,-6.222877220232413
